,logFC,logCPM,PValue,adjsutedPValue
AT1G07240,0.33709633074052,2.3340662169143,0.241889719222232,0.340004138053434
AT1G07250,-0.117785298171038,3.01352646936014,0.671769328468639,0.782520103041236
AT1G07260,-0.439475617534489,2.30978186784684,0.12953423055811,0.197940555096239
AT1G07270,0.628255907925201,1.44185813840212,0.0615422773233428,0.106549795296497
AT1G07280,-0.978617666220044,3.07869795150981,0.000161438685521328,0.000559535280070292
AT1G07290,-3.36475270754931,-1.07028429495558,0.00394481573504536,0.00967556434444544
AT1G07300,0.288648611963176,-0.799384051178343,0.854227087191907,0.948834151238688
AT1G07310,0.13128603516307,3.91146174185051,0.587786963487282,0.701462593584399
AT1G07320,0.638010118121274,6.34426663981873,0.00240604383921882,0.00630680692609636
AT1G07340,-2.79135902509958,-3.45765537015869,0.999999999999998,1
AT1G07350,0.458317163821195,3.39882067422938,0.059963872683634,0.104095918656199
AT1G07360,-1.13861136318993,4.62778969572742,5.44048781463722e-07,3.28883849350312e-06
AT1G07370,0.870581682225759,6.819954477854,3.21328274424867e-05,0.000132388715253531
AT1G07380,-1.86497912718559,1.49355355097131,5.6324579226538e-07,3.38718200307593e-06
AT1G07390,0.103388320977033,1.39104131116991,0.78620177896357,0.887472812208724
AT1G07400,-3.79267137930071,-0.734121303327448,0.000206995604744213,0.00069816138429
AT1G07410,0.900812523671865,1.42632764546097,0.00778952624138804,0.0175808391154746
AT1G07420,0.308504505810375,4.90410773496974,0.157782512491617,0.23572973412366
AT1G07430,-6.82697431768911,-1.35108504701344,0.00141036427163769,0.00388742567500614
AT1G07440,-2.28970215398422,-1.10347302088172,0.0250425718143365,0.0483554897230431
AT1G07470,-0.887694958792692,3.51102435243525,0.000335324353701772,0.00108041310091536
AT1G07480,-0.256946978301056,3.73715267530409,0.280651838345228,0.381742091971404
AT1G07485,0.92644711592188,-0.0432270995205853,0.0822399001393465,0.136110534432628
AT1G07490,0.466222277667857,-1.16218687986171,0.662502499282927,0.773365380325278
AT1G07510,-0.748391710339708,4.53483504517705,0.000908174491127281,0.00261755328804182
AT1G07520,0.798878446433138,1.77651330622116,0.010497906806329,0.0226246571363549
AT1G07530,0.282467465029962,4.0469543125486,0.220057615037032,0.313874206985833
AT1G07570,0.647765671994175,3.40394675684602,0.00730517165122987,0.016583041514889
AT1G07590,2.11208809148388,5.68133725022653,1.84258260409242e-21,2.3677725229431e-19
AT1G07610,2.75369894746068,3.66444389305489,1.3290204459182e-26,5.21498129975115e-24
AT1G07615,-0.320584188914927,2.91022159262398,0.218487133612574,0.311796095207345
AT1G07630,-0.791856484415311,1.93795146472742,0.0115231936946135,0.0246409749168389
AT1G07640,-1.59306266822084,2.05544703706569,6.69574196265032e-07,3.96903787125109e-06
AT1G07650,-0.505763569509282,2.6133262095414,0.0641989656432291,0.110626417114517
AT1G07660,0.611607617113274,6.15679028336115,0.00372925260261053,0.00920955233645355
AT1G07670,-0.340797396412367,5.83976207704356,0.109220135041662,0.174596482424377
AT1G07700,1.48709722007963,3.36513195805906,2.30960501382007e-09,2.36823427781998e-08
AT1G07702,-9.19809824763567,0.657254915690467,2.13017879351771e-14,6.45635155982872e-13
AT1G07705,-0.127449387335611,4.35251918292716,0.576210653449909,0.69029882129412
AT1G07710,-6.17140287116709,-1.8442628463325,0.00464265501031792,0.0110431480633605
AT1G07720,0.773256986010827,1.72975550744262,0.0147376586416705,0.0305399199351251
AT1G07725,0.431025180913897,2.21721005095762,0.129365694359976,0.197804017140839
AT1G07728,-0.838745128355394,1.93883472578091,0.00849732148336321,0.0189179475456356
AT1G07740,-3.87575755148674,1.314098803155,1.00297722892088e-14,3.22213766495724e-13
AT1G07745,-5.40802270505515,-2.3586316305857,0.0656324289880646,0.111522347245881
AT1G07750,0.63285917090157,4.73437304820031,0.0040930938522112,0.010010199700444
AT1G07770,1.88604228278225,9.02973156814106,5.44190789826172e-19,4.33262623755084e-17
AT1G07780,1.65972279690114,7.01900392297027,5.76547130291403e-15,1.93703009692657e-13
AT1G07790,-0.336272904809853,7.07773159591325,0.106005084161629,0.170100461469814
AT1G07810,-0.801837656938877,5.18627225621096,0.000252746097320894,0.000834428596534741
AT1G07820,0.688292742337775,7.783722396659,0.000890197211483231,0.00257350263453921
AT1G07830,1.22982274200693,4.93104329552449,2.5329155854688e-08,2.04701313258887e-07
AT1G07840,0.522984695999135,3.77525023032401,0.0264539289054847,0.0508261461719962
AT1G07870,-2.12998184564504,1.89052655043278,8.30366555423215e-10,9.381449696006e-09
AT1G07880,0.173035940570943,1.65240576137521,0.633142333603833,0.744670001531373
AT1G07890,0.949698969379599,8.33094043281225,4.64279039556388e-06,2.29054055123756e-05
AT1G07901,2.75083796623435,0.594796763599189,1.22150553837698e-09,1.32615428361145e-08
AT1G07910,-1.37438314215346,2.08081675132302,1.22068322916498e-05,5.51125812156796e-05
AT1G07920,0.433146848704164,9.68344461922786,0.0347783447234062,0.0641069832188682
AT1G07930,0.348591615916776,9.60077985741768,0.0892047033623535,0.146020869463972
AT1G07940,0.427359155480789,9.70174609300013,0.0372615339800708,0.0682207088550304
AT1G07950,0.575887053862957,3.85065618743496,0.0137272745851838,0.0288432904699589
AT1G07960,1.30870689038411,4.9671581325665,3.33016579041399e-09,3.291815703039e-08
AT1G07970,-1.09384923328857,4.35081964928576,2.0625382663921e-06,1.09712456707093e-05
AT1G07980,-0.249280592458455,3.51671656840146,0.315028968676372,0.421406620666865
AT1G07985,4.68045135389687,-3.1567922782334,0.253731343283582,0.34956066064661
AT1G07990,-0.0421642329838981,4.82150001698146,0.854429111642102,0.948944592824147
AT1G08000,0.064020510764138,3.46462896369625,0.795312747369234,0.896123593000284
AT1G08005,-2.79135902509958,-3.45765537015869,0.999999999999998,1
AT1G08010,0.0368161722961984,4.3254289975778,0.87955477366061,0.970832660057175
AT1G08030,0.187285282750769,3.46793466993853,0.449673983998195,0.571031907326418
AT1G08035,-1.86076986460147,-2.10931576126345,0.29873705302427,0.402652763488641
AT1G08040,-0.275712309826172,3.9296039225678,0.242317324936093,0.340474512318288
AT1G08050,1.91302717172663,0.109268102623746,9.86843140873861e-05,0.000362199618800104
AT1G08060,-1.5886020686988,3.5242920277377,4.03025794088684e-10,4.86865794354301e-09
AT1G08065,-2.79135902509958,-3.45765537015869,0.999999999999998,1
AT1G08070,1.03172170870975,1.37719901314614,0.00263208894576236,0.00674129371633363
AT1G08080,-7.38231147052158,-0.906060278238901,2.5995139788154e-05,0.000109219350230381
AT1G08090,3.73564440739469,-3.4348054218303,0.999999999999998,1
AT1G08105,-6.28533950357779,-1.76154205298441,0.00242128897667298,0.00630680692609636
AT1G08110,0.542894731472833,5.52724195523845,0.0111783881047671,0.0239642829477222
AT1G08115,4.68601856530073,1.48945961824302,4.80098819634648e-26,1.70156313913738e-23
AT1G08120,-4.23023747448946,-2.98608720657443,0.502487562189054,0.616577043307029
AT1G08125,0.394314594084363,3.51713324471228,0.104716669054776,0.168217273617198
AT1G08130,-1.03480485212152,4.85578163574291,3.57323531765025e-06,1.80792707506439e-05
AT1G08160,1.86612587998858,2.8784879212509,2.89427202613614e-12,5.67339281911825e-11
AT1G08180,-0.986664884130889,0.475783559276072,0.0330679836514354,0.0620314045378727
AT1G08190,-0.653439344630294,4.45691025997824,0.00385140515495419,0.00948669172457834
AT1G08200,0.243688685935887,6.5171021384553,0.244546896349809,0.343234127516013
AT1G08210,1.29520202322976,5.54825126869006,2.31463980765082e-09,2.37228988494959e-08
AT1G08220,-0.13513113748354,3.03323118963,0.614694465670574,0.727450247126518
AT1G08230,-0.665829547159823,-1.70714470942753,0.78090707038328,0.88233504548551
AT1G08250,1.27746906083776,1.95302954494679,2.17950593627434e-05,9.34176372732882e-05
AT1G08260,-0.872980671539374,4.31799749795076,0.000146588430571398,0.000512022599487505
AT1G08270,-3.99455796832261,0.756936112602241,3.73319454403327e-11,5.60336181083245e-10
AT1G08280,-0.490787810088098,1.88970645377755,0.113966343579769,0.181077110182345
AT1G08290,1.12282757804816,1.41241285621779,0.000919811949993065,0.00264623563618062
AT1G08300,-0.47598688191328,-0.380569841083295,0.533660763088406,0.648598540271275
AT1G08310,-2.79135902509958,-3.45765537015869,0.999999999999998,1
AT1G08315,-0.495683266976628,0.248137847856486,0.35007450084236,0.461045075307763
AT1G08320,0.859585410444967,-0.0796569275679249,0.104469382179473,0.167881395642222
AT1G08340,-1.86076986460147,-2.10931576126345,0.29873705302427,0.402652763488641
AT1G08350,1.20476479167633,3.67492353589496,4.50697044439428e-07,2.7656009088277e-06
AT1G08360,0.822140432851316,8.79661920729072,6.88956731190549e-05,0.000262376693434681
AT1G08370,-0.0635903538385462,4.19307079367259,0.783487272100137,0.88488637526359
AT1G08380,0.834360210646466,7.2454685979902,6.21915263655563e-05,0.000239375827703054
AT1G08390,0.22745103957699,2.31178983416105,0.42330080945683,0.542842835541545
AT1G08400,-0.867897524492712,1.7333968187604,0.0079998010898532,0.0179356830066763
AT1G08410,-1.59749665114804,4.18141780961273,2.51765056768537e-11,3.96011836609294e-10
AT1G08420,-0.853159885694174,4.56828577488357,0.000161647231436819,0.000560081403909281
AT1G08440,-7.100397114944,-1.13461389149059,0.000252789258538808,0.000834428596534741
AT1G08450,-0.28493232522291,4.71674100833311,0.198047564931656,0.285838896013676
AT1G08460,0.0105703241475388,3.25740260640602,0.980485075780454,1
AT1G08465,0.962771142489592,3.25347750987495,9.28221534556526e-05,0.000342975281660419
AT1G08470,0.354387723640776,3.61988173438675,0.138485706375521,0.210114265821702
AT1G08480,1.60333134590971,6.55250346867088,5.62813653861479e-14,1.54978286089626e-12
AT1G08490,0.272898302346947,3.18785192632212,0.281825665194666,0.383148992574868
AT1G08500,2.79735273420449,1.19480379082094,7.29539722097716e-13,1.59989080373006e-11
AT1G08510,-0.0893992474726728,5.51172827739774,0.680013933201303,0.790155262448598
AT1G08520,-0.642879136770658,4.6167317682351,0.00423936154649413,0.0103276863218029
AT1G08530,-0.48303219649036,1.62481733965264,0.147224258260711,0.221719268797262
AT1G08540,-1.55609082946315,3.07438927473534,7.10591384001159e-09,6.53875003016812e-08
AT1G08550,-4.45076838024818,1.15540817365581,7.4908592762144e-15,2.44219794859845e-13
AT1G08560,0.417961060885427,6.97416874138703,0.0445811429332071,0.0798716701846142
AT1G08570,0.0181672554964341,4.57406108565456,0.948466125789482,1
AT1G08580,0.741158996012216,5.89039898204117,0.000480541708162787,0.00148724274579846
AT1G08590,-9.47520231685635,0.906452035469173,4.01632337988076e-17,2.07658093998823e-15
AT1G08592,-3.9555521176735,0.216579552903377,6.61183141752081e-08,4.81087362809941e-07
AT1G08600,-1.12330648513714,4.55815853179113,8.51578965558827e-07,4.9269605553422e-06
AT1G08610,-1.68991634464474,2.16685593947335,8.79908994175156e-08,6.25125128936465e-07
AT1G08620,-1.29606436020967,3.65052474292849,1.69920069491923e-07,1.13490079240593e-06
AT1G08630,-7.92976413763704,-0.449389464814781,1.75006693711305e-07,1.16181180894629e-06
AT1G08640,0.803222181518157,5.01398725876463,0.000235323111383516,0.000785625957086201
AT1G08650,0.401832883725251,5.11235956975909,0.0640336983203612,0.110397288704418
AT1G08660,0.0602440740946589,3.52303222132169,0.818385397583053,0.917182675906055
AT1G08680,-0.432995374297535,4.20634012398345,0.0593058110890197,0.103114740158525
AT1G08700,0.310007701706519,5.22935572136694,0.152980291988141,0.229363527421854
AT1G08710,0.445051977784323,1.44742558220078,0.182965788047792,0.267462095966084
AT1G08720,0.237214677514379,3.00375929484216,0.360694661305322,0.472877781010868
AT1G08730,-2.79135902509958,-3.45765537015869,0.999999999999998,1
AT1G08750,0.411158478463638,3.43265540472514,0.0919067325487009,0.149973160984796
AT1G08760,-1.90753302380154,3.34223634710655,6.56712855117579e-13,1.44885625284675e-11
AT1G08770,0.496383099735821,2.91464410364006,0.0568538959708003,0.0994117538045966
AT1G08780,0.894537782773227,5.00261403889745,4.32148668923904e-05,0.000172749406056647
AT1G08800,-3.7411939452407,1.43664376525497,4.80238670373592e-15,1.643732794827e-13
AT1G08810,3.73564440739469,-3.4348054218303,0.999999999999998,1
AT1G08820,-0.121721272892972,4.38244003299088,0.600353763349589,0.713939473744121
AT1G08830,-1.26340557504445,5.68820644740424,6.56112439848333e-09,6.09615845802421e-08
AT1G08840,-0.369818452468417,2.99782332355758,0.154280803041127,0.231110939125075
AT1G08845,0.0667558535670411,2.01216756435326,0.843436773909475,0.939317808012103
AT1G08860,-8.21500292810319,-0.205841617687781,3.50431731756847e-08,2.73451238409977e-07
AT1G08880,1.00628770962834,7.50298080892109,1.39273638366967e-06,7.66825088818777e-06
AT1G08890,0.852182261496082,1.22122592502971,0.0165201844238435,0.0337248729588943
AT1G08900,-3.64666706312688,-0.850333451603412,0.000556462411868803,0.00169970879043718
AT1G08910,-1.68970741350625,3.03452374138041,5.70873831618136e-10,6.71540769591912e-09
AT1G08920,0.477957982132972,1.79559883515246,0.11823669464644,0.18680853668111
AT1G08930,-2.64614255320529,0.281785815029904,7.29297474439417e-06,3.44562087794705e-05
AT1G08940,1.790861230776,1.83627311682794,1.40881859292731e-08,1.20269540640967e-07
AT1G08960,-0.0306665303924796,3.04951673074533,0.933825645160516,1
AT1G08970,0.303089401294175,4.94290211974805,0.165717734420357,0.245498651395734
AT1G08980,1.03389073107862,3.01361118107728,5.25619610789642e-05,0.000205332716933184
AT1G08985,-2.79135902509958,-3.45765537015869,0.999999999999998,1
AT1G08990,-4.93612344775368,-2.63629712437079,0.128740533784281,0.197015425125412
AT1G09000,-0.109900638938914,3.15881411697388,0.677713816255217,0.788274581748472
AT1G09010,-1.05513257680278,4.15925183568689,6.33349759593636e-06,3.03141529455686e-05
AT1G09020,-0.784105060711747,4.42453639195455,0.000580045559187462,0.00176536303567663
AT1G09040,-6.34766916255603,1.47453190713697,1.27668585437803e-21,1.72109785055846e-19
AT1G09050,0.614724749208767,0.99005707361104,0.114885366228378,0.182365891606037
AT1G09060,-0.233447023851246,3.94133904066892,0.32603370026832,0.434171536858133
AT1G09070,1.2138783691216,4.86978234971851,4.0653560394365e-08,3.11913874338609e-07
AT1G09080,-2.79135902509958,-3.45765537015869,0.999999999999998,1
AT1G09090,-6.97015350788109,-1.23841504771719,0.000794617788386174,0.00232426782289182
AT1G09100,-0.299669922462404,4.5500899160242,0.1816960931995,0.265800542704601
AT1G09130,-0.371105770940445,5.02188855656634,0.0904259302316337,0.147744768451923
AT1G09140,0.939753567914726,3.93047497265632,5.22784191772482e-05,0.000204406758541077
AT1G09150,-0.335995192773913,5.13105946687051,0.124270513807401,0.195344464582861
AT1G09155,-7.48127054641504,-0.824684673671796,1.47850756636351e-05,6.54354990196814e-05
AT1G09160,-0.232094462648239,4.76459794857369,0.29498597021399,0.398672840241233
AT1G09180,-6.04769056201658,-1.93247671451612,0.00894140964950117,0.0196105934362849
AT1G09190,0.467745985731861,2.65426323573927,0.0798479161850203,0.132591106343961
AT1G09195,1.19086469431137,0.829263065742929,0.00249928302813555,0.00643720650224215
AT1G09200,0.601413643256664,8.24977383133393,0.00356980748258398,0.00885660490259686
AT1G09210,-0.469483815506579,6.53695172809056,0.0252352466232216,0.0486719309487117
AT1G09220,-2.00600046400376,0.211801290927379,0.000216503220489776,0.000726326987334707
AT1G09230,-0.825813224714978,1.77381168874258,0.0111899265015817,0.023981999897177
AT1G09250,0.222848818536016,3.78258914223285,0.345070233517388,0.455628729197877
AT1G09270,-0.830353930396337,5.07643528139607,0.000161122819829922,0.000558616731294211
AT1G09280,-0.572178137345019,2.7765509015971,0.032141972141456,0.0604750146276525
AT1G09290,-2.67923569471352,2.61094280838194,5.12364203058892e-17,2.62440349604105e-15
AT1G09300,-1.42368764843528,2.31073796916819,2.19367623396628e-06,1.16125852963563e-05
AT1G09310,0.454609175560503,3.26803538245721,0.0663319386764939,0.112571672882088
AT1G09320,-0.608066022568757,3.33467052435981,0.0147124570311081,0.0305049566712182
AT1G09330,1.11203971056979,5.45089840307049,2.75243548832586e-07,1.77314621578635e-06
AT1G09340,-0.149844819633094,3.65887131169922,0.539092704842759,0.65407890763706
AT1G09350,-1.10275490153918,-0.628398324676168,0.163583049275896,0.242794591339988
AT1G09370,-1.20047904035899,-2.46985076944956,0.692095810745622,0.800005962405277
AT1G09390,0.638890336748974,4.21843389659286,0.00497310450386229,0.0117466406930958
AT1G09400,-0.932118606251051,-0.96222094479372,0.311691219488173,0.417424601233125
AT1G09410,-1.33525649631999,-0.277036847571546,0.0238449738346218,0.0463320766683155
AT1G09415,-8.79834610129674,0.302195127710976,5.18276264120031e-12,9.52224299981068e-11
AT1G09420,-3.64522319307601,-0.0431289976368073,1.44805362282012e-06,7.95289435337401e-06
AT1G09421,-2.93235943092451,-1.39457420887282,0.0160840661396549,0.0329447491939575
AT1G09430,-0.0898366100821103,4.69547932364693,0.69056103047088,0.800005962405277
AT1G09440,-2.09091639347272,-0.42826394060112,0.00282727881441816,0.00717764411884789
AT1G09450,-0.486967082864282,3.78560466145103,0.0406601237449232,0.073754792733279
AT1G09460,-1.8506599335756,1.54888088469393,6.23138726681877e-07,3.71079956100476e-06
AT1G09470,-0.193615859854916,3.86693115799805,0.408497542814474,0.526285471728732
AT1G09480,0.540305064207928,0.455572575499891,0.239981825697428,0.337927628188099
AT1G09483,0.469002663855485,-0.273949055144124,0.457818798490698,0.57946606059758
AT1G09486,0.884175124283695,4.64219887305388,7.27030900287468e-05,0.000275586976072396
AT1G09490,1.53074407274481,4.43261879326154,1.94909049302006e-11,3.15385231911803e-10
AT1G09500,2.57192339853993,1.12821390090733,1.68503003214853e-11,2.76113720555046e-10
AT1G09510,2.45517773189974,-2.73524937305162,0.128740533784281,0.197015425125412
AT1G09520,0.997237310495798,3.91862805456446,1.92667678459344e-05,8.32745784119911e-05
AT1G09530,-0.496989175547187,2.45543232366884,0.0799862279340312,0.132810742981895
AT1G09540,-2.02737788778601,-2.00797778760002,0.189408753941195,0.275141664514035
AT1G09560,-1.05983402762742,1.99365544246005,0.000735630757885044,0.00218826997072776
AT1G09570,-0.173751260520271,5.68605259819227,0.417001547341928,0.535796515103002
AT1G09575,-0.634668329366287,0.414946372295356,0.195328526827721,0.282554446512085
AT1G09580,0.258496459581396,3.03073476763091,0.311597875505976,0.417424601233125
AT1G09590,0.866885137005049,8.53392538352485,2.78907861705388e-05,0.000116604287540224
AT1G09600,-0.871288983428542,-0.009257073214739,0.113782163751521,0.180810620934041
AT1G09610,0.468072158846028,-0.65191742704304,0.488500141715409,0.611815452496689
AT1G09620,-0.631579669908856,6.59208609651384,0.00263158321819282,0.00674124616887025
AT1G09630,-0.00651193753136286,4.89114255165057,0.986017690650356,1
AT1G09640,0.55922663783976,7.71982799520165,0.00688020977695841,0.0157092404030428
AT1G09645,1.64125504036766,4.24081582858434,1.54933624216558e-12,3.19672437421094e-11
AT1G09650,-1.14866236616181,0.671784445985562,0.00868046646906493,0.0192807611635735
AT1G09660,0.00167405246933966,3.78841122981752,1,1
AT1G09680,-3.18556009176065,0.723443933450025,5.78702045913596e-09,5.43435844312195e-08
AT1G09690,1.2406777083257,9.85619673413001,2.35131642569836e-09,2.40203752386313e-08
AT1G09700,-0.152237826220646,4.1407864956191,0.513109840785134,0.627474207142876
AT1G09710,0.228457828932447,1.10165128444743,0.58301749908915,0.696681210729495
AT1G09720,7.71739666793233,-1.17636250309524,2.47519426677382e-06,1.29130861391472e-05
AT1G09730,-0.715267835491642,4.38637129414106,0.00170194304994825,0.00460062696267225
AT1G09740,2.3418185183106,1.21262386947534,3.37333288478257e-10,4.15735371902479e-09
AT1G09750,0.238503252536239,7.1995185937116,0.250457799596161,0.34956066064661
AT1G09760,0.0256495326885365,6.08633768073677,0.905939009130411,0.993665957204335
AT1G09770,-1.63448577772325,5.84221228933487,9.79283337549058e-14,2.5709405088773e-12
AT1G09780,0.276381444217861,7.21806976751083,0.182829939127822,0.267281290825279
AT1G09794,0.197722867587779,-0.140527349757386,0.782585027968459,0.883958229905362
AT1G09795,0.0274194263250681,5.39805304157329,0.902785400388571,0.990899419986936
AT1G09800,0.38697731553364,2.39534822957656,0.170238509522723,0.251365475625072
AT1G09810,-0.0815610812879472,3.1248177159299,0.750789996585732,0.855431887637399
AT1G09812,0.983285767769609,1.32401802536353,0.00406743158646608,0.00995408638835121
AT1G09815,0.819254658345286,5.45694088365081,0.000142710274917135,0.000500368663895144
AT1G09820,0.72293589532202,2.52531028623974,0.00792418411545037,0.0177937955792837
AT1G09830,-0.221201575721833,4.77485975933419,0.316205564728212,0.422491856946232
AT1G09840,-0.134390744056258,4.47215276278622,0.549899003260541,0.664731031887288
AT1G09850,0.434802412162529,3.51180478957788,0.0722156807451869,0.121506000094843
AT1G09860,-6.39093289541259,-1.68367653343716,0.0139512364846396,0.029097147056221
AT1G09870,-0.541871584209444,4.44090721940996,0.0161738275057992,0.0331082892094547
AT1G09880,-0.516485538181386,-1.78892597532972,1,1
AT1G09890,-0.440594456746928,-1.04057037803322,0.679314329953765,0.789598211599829
AT1G09900,-0.338630451781278,3.78269360818271,0.155071560595806,0.232137234997768
AT1G09910,0.267692821200307,3.13205295626093,0.289107705067762,0.391692010059745
AT1G09920,0.163603108633818,3.04831621984945,0.541585022734749,0.656559047201444
AT1G09930,1.43205716435454,-0.579029500782316,0.0173116752413693,0.034613899158676
AT1G09932,-0.809335197362137,-0.818003061529417,0.257411434826092,0.353987037290728
AT1G09940,-1.2624201723359,1.35411455227997,0.000574175702816116,0.00174895160710859
AT1G09950,0.880684610192384,-0.455668551171966,0.152171180481967,0.228277547782001
AT1G09960,0.579753732869642,4.7175106603402,0.00879095226726026,0.0194946397336539
AT1G09970,-0.86246782440161,5.35960383890429,7.29263212464687e-05,0.000276290169494811
AT1G09980,-1.33145752726867,4.08266685832361,2.30347144456383e-08,1.87329687353241e-07
AT1G09995,-0.424061875496651,1.01183243725659,0.288381161076629,0.390828150579613
AT1G10000,-6.9003393982724,-1.29354811539822,0.000794617788386174,0.00232426782289182
AT1G10020,-0.152803170530696,3.66044970168656,0.527040288806892,0.641652352276726
AT1G10030,1.83316164991949,5.49718351430161,1.02749147658233e-16,4.99515435982747e-15
AT1G10040,-5.5608554609786,0.765446477265937,1.19593419414967e-13,3.08806791800762e-12
AT1G10050,-1.21291621967223,1.7816447194229,0.000240461800166404,0.000800470776678772
AT1G10060,-1.92183297136649,-0.553547235277508,0.00903824912889735,0.0197992708960613
AT1G10070,-5.59641427199617,-2.23870582777624,0.0336166099694965,0.0622160690196004
AT1G10090,-0.489266094919738,2.39612064735578,0.0917182152704735,0.149711488809492
AT1G10095,-3.73200030740465,0.53219257934214,3.96677888970931e-09,3.8740444143321e-08
AT1G10110,-5.91236630415914,-2.02695460562999,0.0172978672658575,0.0345925860302104
AT1G10120,0.202277353774574,3.56719118168943,0.404196133544088,0.521691972892675
AT1G10130,-0.409966804846068,3.38055329361633,0.101441182509251,0.16348137473108
AT1G10140,1.24440549712886,0.358441322568492,0.00481764539106953,0.011415024781471
AT1G10150,-0.142180008344464,2.55958624560525,0.633550330599148,0.744910640729075
AT1G10160,0.228506084174856,2.23334780491285,0.453843643785316,0.575178914032927
AT1G10170,-0.0455727734552256,4.42595051602726,0.84972689491938,0.945077632685046
AT1G10180,-0.420606279509831,5.02407090715387,0.0541395847406569,0.0951426131710809
AT1G10190,3.73564440739469,-3.4348054218303,0.999999999999998,1
AT1G10200,-0.389605588134512,5.31079417113101,0.0720429498162262,0.121261721889066
AT1G10210,-0.756420444822749,1.11917100268428,0.0514077115950249,0.0909015091807417
AT1G10220,-4.93612344775368,-2.63629712437079,0.128740533784281,0.197015425125412
AT1G10230,0.228763683992854,4.75493750725967,0.299936997649926,0.40411960133762
AT1G10240,-0.459618738286764,2.78136826858286,0.0867535043365139,0.142646026959784
AT1G10250,-6.17140287116709,-1.8442628463325,0.00464265501031792,0.0110431480633605
AT1G10270,0.0481237011980573,4.79346238407926,0.837130325115481,0.93376151086739
AT1G10280,-0.964846353232785,2.02170295748939,0.00180761194161387,0.00486293643548277
AT1G10290,-0.455265388030486,5.76488050176653,0.0328219408277336,0.0616066735926043
AT1G10310,0.0306116099951362,3.20424162406011,0.919370912688606,1
AT1G10320,-2.30126057187818,2.14211119036066,8.19506316109218e-12,1.44293523959807e-10
AT1G10330,-1.1013974823993,0.870125742622723,0.0102954976636563,0.0222320426160754
AT1G10350,-0.485384460746785,2.66418831440625,0.0776878768958193,0.12934637118569
AT1G10360,0.398234573426646,0.419452862803552,0.388952852107096,0.504506816138441
AT1G10370,2.15637800344833,1.96990278950032,4.9635224720427e-12,9.15771979854461e-11
AT1G10380,-1.11958566043629,0.565705455270235,0.0189441488076702,0.0376076182039701
AT1G10390,-0.891394934582665,5.55416714902926,3.72812326737613e-05,0.000151286760253598
AT1G10410,-0.0506828858479831,3.38707177433425,0.838581839325083,0.935143229501618
AT1G10417,-7.03674457893442,-1.18549369246442,0.000447975323740871,0.00139529550161331
AT1G10430,0.86728547308653,4.40259026319895,0.0001178285885797,0.000423135382489023
AT1G10450,-1.51919903085868,3.30776622027056,5.50619725244661e-09,5.19506991950459e-08
AT1G10460,-1.08564608804649,0.450837388092386,0.0236976083612421,0.0460987292962051
AT1G10470,0.489730093242847,5.99463890374381,0.0205496472725478,0.0405239117981661
AT1G10490,-0.383022537178202,4.4331628334889,0.0911324747627055,0.148810656196455
AT1G10500,0.745257481096243,4.10340708032147,0.00118627467547793,0.00334366338108671
AT1G10510,-0.102664188012354,3.76371414371085,0.679190005429468,0.789598211599829
AT1G10520,-9.2690632523307,0.72083791575904,3.85913331377062e-15,1.35032795281522e-13
AT1G10522,0.573430682757592,3.01397518433606,0.0241153574049875,0.046811913747102
AT1G10530,-4.23023747448946,-2.98608720657443,0.502487562189054,0.616577043307029
AT1G10540,-0.235781876279781,2.32276843858896,0.403646736559732,0.521013474457446
AT1G10570,-0.875138685609617,2.18221166599641,0.00374586110757831,0.00924641114108356
AT1G10580,-1.31204305329862,4.80600874197309,7.1543907369428e-09,6.57784862148875e-08
AT1G10590,1.14322355248744,6.64177322349725,5.86657879420946e-08,4.33464029670339e-07
AT1G10600,-0.233749394181232,1.57216421249525,0.535544937751123,0.650409701278501
AT1G10610,-7.33016428311145,-0.948711537439969,4.57910939353155e-05,0.00018169257821138
AT1G10630,1.00390960716887,6.36925602007748,1.98064130409594e-06,1.05714384299743e-05
AT1G10640,-0.30290902080938,5.35376680828601,0.160911194709983,0.239454745604717
AT1G10650,-1.22579306835492,2.87383859393675,6.83414418009594e-06,3.2448894601e-05
AT1G10657,-1.4776966973712,0.904139494196189,0.000593122681536473,0.00180266636294363
AT1G10660,0.294116401545933,3.72183090969987,0.214263862418747,0.306286372156489
AT1G10670,0.488343236514445,6.92331049422646,0.0190492642650345,0.0378060452456529
AT1G10682,1.99109194180628,7.19940353194136,1.55770065962304e-20,1.71144571472783e-18
AT1G10690,1.50795326073933,0.850001116454651,0.000112165865253475,0.000405650546919004
AT1G10700,-0.250582170315422,1.94790848125447,0.443188533462443,0.564100141004618
AT1G10710,-1.58419178456679,-0.100726185775865,0.00834208079464378,0.0186100389219799
AT1G10720,-2.48040069543398,2.28849707091433,1.25091267436674e-13,3.21116297973536e-12
AT1G10730,0.210840291513831,1.87982747952862,0.489498438017213,0.612821255525879
AT1G10740,0.401821809311407,3.27651971554245,0.102449723079143,0.164961545756656
AT1G10747,-5.76302229518071,-2.12864026809743,0.0172978672658575,0.0345925860302104
AT1G10750,0.606909287207215,2.76293755571061,0.0204275316367268,0.0402939479520139
AT1G10760,-0.917804631698327,5.04332495420982,3.28090071538303e-05,0.00013488215588368
AT1G10770,-2.79135902509958,-3.45765537015869,0.999999999999998,1
AT1G10780,-0.0437356518747004,4.06446970829843,0.85806027524795,0.952096567329896
